filename, width, height, class, xmin, ymin, xmax, ymax
G0024293,pothole,3680,2760,1914,1546,1972,1562
G0024293,pothole,3680,2760,1604,1630,1870,1682
G0024293,pothole,3680,2760,1344,1928,1540,1990
G0024294,pothole,3680,2760,1968,1568,2046,1584
G0024294,pothole,3680,2760,1456,1704,1912,1802
G0024294,pothole,3680,2760,2346,1692,2766,1770
G0024294,pothole,3680,2760,1968,1568,2046,1584
G0024294,pothole,3680,2760,1456,1704,1912,1802
G0024294,pothole,3680,2760,2346,1692,2766,1770
G0024295,pothole,3680,2760,2696,1804,3278,1960
G0024295,pothole,3680,2760,1484,1814,2016,1976
G0024295,pothole,3680,2760,2072,1600,2166,1620
G0024295,pothole,3680,2760,2696,1804,3278,1960
G0024295,pothole,3680,2760,1484,1814,2016,1976
G0024295,pothole,3680,2760,2072,1600,2166,1620
G0024297,pothole,3680,2760,2490,1680,2674,1732
G0024297,pothole,3680,2760,494,1708,574,1730
G0024297,pothole,3680,2760,750,1718,814,1734
G0024297,pothole,3680,2760,2490,1680,2674,1732
G0024297,pothole,3680,2760,494,1708,574,1730
G0024297,pothole,3680,2760,750,1718,814,1734
G0024589,pothole,3680,2760,3168,1744,3314,1780
G0024589,pothole,3680,2760,2852,1660,2998,1706
G0024589,pothole,3680,2760,2428,1702,2546,1762
G0024589,pothole,3680,2760,1998,1916,2154,1980
G0024589,pothole,3680,2760,3168,1744,3314,1780
G0024589,pothole,3680,2760,2852,1660,2998,1706
G0024589,pothole,3680,2760,2428,1702,2546,1762
G0024589,pothole,3680,2760,1998,1916,2154,1980
G0024718,pothole,3680,2760,2116,1666,2248,1690
G0024718,pothole,3680,2760,2370,1680,2660,1740
G0024718,pothole,3680,2760,2726,1632,2880,1684
G0024718,pothole,3680,2760,2870,1606,2970,1634
G0024718,pothole,3680,2760,2116,1666,2248,1690
G0024718,pothole,3680,2760,2370,1680,2660,1740
G0024718,pothole,3680,2760,2726,1632,2880,1684
G0024718,pothole,3680,2760,2870,1606,2970,1634
G0024719,pothole,3680,2760,1494,1810,1668,1844
G0024719,pothole,3680,2760,1930,1866,2196,1958
G0024719,pothole,3680,2760,2474,1766,2580,1798
G0024719,pothole,3680,2760,2554,1718,2670,1758
G0024719,pothole,3680,2760,2798,1740,2888,1776
G0024719,pothole,3680,2760,2826,1710,2926,1728
G0024719,pothole,3680,2760,1494,1810,1668,1844
G0024719,pothole,3680,2760,1930,1866,2196,1958
G0024719,pothole,3680,2760,2474,1766,2580,1798
G0024719,pothole,3680,2760,2554,1718,2670,1758
G0024719,pothole,3680,2760,2798,1740,2888,1776
G0024719,pothole,3680,2760,2826,1710,2926,1728
G0024744,pothole,3680,2760,1574,1588,1622,1602
G0024744,pothole,3680,2760,1110,1584,1150,1598
G0024744,pothole,3680,2760,934,1616,1008,1628
G0024744,pothole,3680,2760,780,1612,888,1634
G0024744,pothole,3680,2760,682,1560,756,1570
G0024744,pothole,3680,2760,1574,1588,1622,1602
G0024744,pothole,3680,2760,1110,1584,1150,1598
G0024744,pothole,3680,2760,934,1616,1008,1628
G0024744,pothole,3680,2760,780,1612,888,1634
G0024744,pothole,3680,2760,682,1560,756,1570
G0024748,pothole,3680,2760,1798,1852,1922,1890
G0024748,pothole,3680,2760,1942,1862,2042,1896
G0024748,pothole,3680,2760,1268,1872,1374,1916
G0024748,pothole,3680,2760,1016,1728,1106,1748
G0024748,pothole,3680,2760,652,1792,768,1822
G0024748,pothole,3680,2760,488,1758,652,1804
G0024748,pothole,3680,2760,368,1752,430,1764
G0024748,pothole,3680,2760,416,1682,484,1702
G0024748,pothole,3680,2760,668,1614,754,1626
G0024748,pothole,3680,2760,398,1612,430,1622
G0024748,pothole,3680,2760,1798,1852,1922,1890
G0024748,pothole,3680,2760,1942,1862,2042,1896
G0024748,pothole,3680,2760,1268,1872,1374,1916
G0024748,pothole,3680,2760,1016,1728,1106,1748
G0024748,pothole,3680,2760,652,1792,768,1822
G0024748,pothole,3680,2760,488,1758,652,1804
G0024748,pothole,3680,2760,368,1752,430,1764
G0024748,pothole,3680,2760,416,1682,484,1702
G0024748,pothole,3680,2760,668,1614,754,1626
G0024748,pothole,3680,2760,398,1612,430,1622
G0024749,pothole,3680,2760,1436,1960,1518,1994
G0024749,pothole,3680,2760,1156,1754,1256,1784
G0024749,pothole,3680,2760,736,1824,872,1868
G0024749,pothole,3680,2760,576,1778,742,1832
G0024749,pothole,3680,2760,824,1612,920,1624
G0024749,pothole,3680,2760,548,1678,624,1704
G0024749,pothole,3680,2760,468,1760,534,1776
G0024749,pothole,3680,2760,554,1606,590,1614
G0024749,pothole,3680,2760,56,1606,98,1618
G0024749,pothole,3680,2760,152,1694,184,1712
G0024749,pothole,3680,2760,1436,1960,1518,1994
G0024749,pothole,3680,2760,1156,1754,1256,1784
G0024749,pothole,3680,2760,736,1824,872,1868
G0024749,pothole,3680,2760,576,1778,742,1832
G0024749,pothole,3680,2760,824,1612,920,1624
G0024749,pothole,3680,2760,548,1678,624,1704
G0024749,pothole,3680,2760,468,1760,534,1776
G0024749,pothole,3680,2760,554,1606,590,1614
G0024749,pothole,3680,2760,56,1606,98,1618
G0024749,pothole,3680,2760,152,1694,184,1712
G0024752,pothole,3680,2760,1548,1890,1696,1948
G0024752,pothole,3680,2760,750,1864,984,1964
G0024752,pothole,3680,2760,676,1810,768,1834
G0024752,pothole,3680,2760,848,1694,936,1720
G0024752,pothole,3680,2760,1212,1604,1326,1628
G0024752,pothole,3680,2760,946,1586,982,1596
G0024752,pothole,3680,2760,442,1688,482,1698
G0024752,pothole,3680,2760,404,1678,446,1688
G0024752,pothole,3680,2760,476,1694,516,1710
G0024752,pothole,3680,2760,476,1568,510,1578
G0024752,pothole,3680,2760,1548,1890,1696,1948
G0024752,pothole,3680,2760,750,1864,984,1964
G0024752,pothole,3680,2760,676,1810,768,1834
G0024752,pothole,3680,2760,848,1694,936,1720
G0024752,pothole,3680,2760,1212,1604,1326,1628
G0024752,pothole,3680,2760,946,1586,982,1596
G0024752,pothole,3680,2760,442,1688,482,1698
G0024752,pothole,3680,2760,404,1678,446,1688
G0024752,pothole,3680,2760,476,1694,516,1710
G0024752,pothole,3680,2760,476,1568,510,1578
G0024753,pothole,3680,2760,430,1864,530,1892
G0024753,pothole,3680,2760,652,1728,746,1756
G0024753,pothole,3680,2760,1066,1632,1180,1654
G0024753,pothole,3680,2760,798,1608,830,1616
G0024753,pothole,3680,2760,456,1916,746,2000
G0024753,pothole,3680,2760,186,1598,218,1606
G0024753,pothole,3680,2760,242,1714,294,1730
G0024753,pothole,3680,2760,218,1652,248,1662
G0024753,pothole,3680,2760,430,1864,530,1892
G0024753,pothole,3680,2760,652,1728,746,1756
G0024753,pothole,3680,2760,1066,1632,1180,1654
G0024753,pothole,3680,2760,798,1608,830,1616
G0024753,pothole,3680,2760,456,1916,746,2000
G0024753,pothole,3680,2760,186,1598,218,1606
G0024753,pothole,3680,2760,242,1714,294,1730
G0024753,pothole,3680,2760,218,1652,248,1662
G0024754,pothole,3680,2760,16,1968,114,1990
G0024754,pothole,3680,2760,788,1678,922,1706
G0024754,pothole,3680,2760,536,1644,584,1660
G0024754,pothole,3680,2760,70,1614,132,1626
G0024754,pothole,3680,2760,316,1792,430,1816
G0024754,pothole,3680,2760,16,1968,114,1990
G0024754,pothole,3680,2760,788,1678,922,1706
G0024754,pothole,3680,2760,536,1644,584,1660
G0024754,pothole,3680,2760,70,1614,132,1626
G0024754,pothole,3680,2760,316,1792,430,1816
G0024826,pothole,3680,2760,2778,1830,2894,1880
G0024826,pothole,3680,2760,2704,1776,2844,1810
G0024826,pothole,3680,2760,2496,1762,2654,1808
G0024826,pothole,3680,2760,2446,1636,2506,1656
G0024826,pothole,3680,2760,2778,1830,2894,1880
G0024826,pothole,3680,2760,2704,1776,2844,1810
G0024826,pothole,3680,2760,2496,1762,2654,1808
G0024826,pothole,3680,2760,2446,1636,2506,1656
G0025079,pothole,3680,2760,2170,1772,2280,1800
G0025079,pothole,3680,2760,1770,1642,1926,1670
G0025079,pothole,3680,2760,1948,1610,2096,1628
G0025079,pothole,3680,2760,1904,1590,1938,1606
G0025079,pothole,3680,2760,1920,1576,1958,1590
G0025079,pothole,3680,2760,1966,1586,2012,1600
G0025079,pothole,3680,2760,2024,1532,2112,1548
G0025079,pothole,3680,2760,1952,1538,1976,1546
G0025079,pothole,3680,2760,2170,1772,2280,1800
G0025079,pothole,3680,2760,1770,1642,1926,1670
G0025079,pothole,3680,2760,1948,1610,2096,1628
G0025079,pothole,3680,2760,1904,1590,1938,1606
G0025079,pothole,3680,2760,1920,1576,1958,1590
G0025079,pothole,3680,2760,1966,1586,2012,1600
G0025079,pothole,3680,2760,2024,1532,2112,1548
G0025079,pothole,3680,2760,1952,1538,1976,1546
G0025080,pothole,3680,2760,1724,1730,1978,1794
G0025080,pothole,3680,2760,2000,1674,2198,1710
G0025080,pothole,3680,2760,2026,1640,2084,1656
G0025080,pothole,3680,2760,1958,1620,2002,1638
G0025080,pothole,3680,2760,1938,1644,1988,1662
G0025080,pothole,3680,2760,2092,1556,2194,1576
G0025080,pothole,3680,2760,2000,1562,2032,1572
G0025080,pothole,3680,2760,1724,1730,1978,1794
G0025080,pothole,3680,2760,2000,1674,2198,1710
G0025080,pothole,3680,2760,2026,1640,2084,1656
G0025080,pothole,3680,2760,1958,1620,2002,1638
G0025080,pothole,3680,2760,1938,1644,1988,1662
G0025080,pothole,3680,2760,2092,1556,2194,1576
G0025080,pothole,3680,2760,2000,1562,2032,1572
G0025081,pothole,3680,2760,1730,1934,2020,1990
G0025081,pothole,3680,2760,2098,1816,2426,1912
G0025081,pothole,3680,2760,2138,1740,2214,1774
G0025081,pothole,3680,2760,2016,1750,2088,1786
G0025081,pothole,3680,2760,2036,1710,2108,1744
G0025081,pothole,3680,2760,2208,1604,2328,1624
G0025081,pothole,3680,2760,2018,1612,2116,1630
G0025081,pothole,3680,2760,1730,1934,2020,1990
G0025081,pothole,3680,2760,2098,1816,2426,1912
G0025081,pothole,3680,2760,2138,1740,2214,1774
G0025081,pothole,3680,2760,2016,1750,2088,1786
G0025081,pothole,3680,2760,2036,1710,2108,1744
G0025081,pothole,3680,2760,2208,1604,2328,1624
G0025081,pothole,3680,2760,2018,1612,2116,1630
G0025381,pothole,3680,2760,1876,1496,1934,1510
G0025381,pothole,3680,2760,1874,1526,1904,1542
G0025381,pothole,3680,2760,1990,1498,2016,1508
G0025381,pothole,3680,2760,1876,1496,1934,1510
G0025381,pothole,3680,2760,1874,1526,1904,1542
G0025381,pothole,3680,2760,1990,1498,2016,1508
G0025382,pothole,3680,2760,796,1822,880,1896
G0025382,pothole,3680,2760,896,1826,1088,1884
G0025382,pothole,3680,2760,1058,1910,1188,1970
G0025382,pothole,3680,2760,1164,1860,1250,1888
G0025382,pothole,3680,2760,1246,1922,1344,1950
G0025382,pothole,3680,2760,1576,1840,1692,1898
G0025382,pothole,3680,2760,2820,1568,2860,1582
G0025382,pothole,3680,2760,1846,1596,1890,1606
G0025382,pothole,3680,2760,1848,1530,1930,1554
G0025382,pothole,3680,2760,2226,1478,2270,1490
G0025382,pothole,3680,2760,2012,1536,2052,1548
G0025382,pothole,3680,2760,796,1822,880,1896
G0025382,pothole,3680,2760,896,1826,1088,1884
G0025382,pothole,3680,2760,1058,1910,1188,1970
G0025382,pothole,3680,2760,1164,1860,1250,1888
G0025382,pothole,3680,2760,1246,1922,1344,1950
G0025382,pothole,3680,2760,1576,1840,1692,1898
G0025382,pothole,3680,2760,2820,1568,2860,1582
G0025382,pothole,3680,2760,1846,1596,1890,1606
G0025382,pothole,3680,2760,1848,1530,1930,1554
G0025382,pothole,3680,2760,2226,1478,2270,1490
G0025382,pothole,3680,2760,2012,1536,2052,1548
G0025383,pothole,3680,2760,1770,1756,1848,1788
G0025383,pothole,3680,2760,2044,1608,2110,1624
G0025383,pothole,3680,2760,1798,1608,1862,1626
G0025383,pothole,3680,2760,1826,1584,1914,1606
G0025383,pothole,3680,2760,2012,1534,2060,1548
G0025383,pothole,3680,2760,2306,1504,2364,1518
G0025383,pothole,3680,2760,1770,1756,1848,1788
G0025383,pothole,3680,2760,2044,1608,2110,1624
G0025383,pothole,3680,2760,1798,1608,1862,1626
G0025383,pothole,3680,2760,1826,1584,1914,1606
G0025383,pothole,3680,2760,2012,1534,2060,1548
G0025383,pothole,3680,2760,2306,1504,2364,1518
G0025384,pothole,3680,2760,2168,1804,2314,1852
G0025384,pothole,3680,2760,1684,1792,1808,1844
G0025384,pothole,3680,2760,1750,1714,1908,1772
G0025384,pothole,3680,2760,1810,1670,1868,1686
G0025384,pothole,3680,2760,2054,1594,2132,1610
G0025384,pothole,3680,2760,2460,1538,2552,1552
G0025384,pothole,3680,2760,1810,1566,1840,1578
G0025384,pothole,3680,2760,2168,1804,2314,1852
G0025384,pothole,3680,2760,1684,1792,1808,1844
G0025384,pothole,3680,2760,1750,1714,1908,1772
G0025384,pothole,3680,2760,1810,1670,1868,1686
G0025384,pothole,3680,2760,2054,1594,2132,1610
G0025384,pothole,3680,2760,2460,1538,2552,1552
G0025384,pothole,3680,2760,1810,1566,1840,1578
G0025385,pothole,3680,2760,2184,1770,2342,1800
G0025385,pothole,3680,2760,2808,1616,2978,1658
G0025385,pothole,3680,2760,2472,1546,2518,1558
G0025385,pothole,3680,2760,1748,1664,1804,1676
G0025385,pothole,3680,2760,1756,1684,1804,1698
G0025385,pothole,3680,2760,1846,1502,1880,1514
G0025385,pothole,3680,2760,1996,1490,2040,1502
G0025385,pothole,3680,2760,2184,1770,2342,1800
G0025385,pothole,3680,2760,2808,1616,2978,1658
G0025385,pothole,3680,2760,2472,1546,2518,1558
G0025385,pothole,3680,2760,1748,1664,1804,1676
G0025385,pothole,3680,2760,1756,1684,1804,1698
G0025385,pothole,3680,2760,1846,1502,1880,1514
G0025385,pothole,3680,2760,1996,1490,2040,1502
G0025386,pothole,3680,2760,2846,1640,2928,1664
G0025386,pothole,3680,2760,1508,1946,1612,1988
G0025386,pothole,3680,2760,1824,1540,1868,1554
G0025386,pothole,3680,2760,2014,1522,2078,1534
G0025386,pothole,3680,2760,2240,1832,2304,1856
G0025386,pothole,3680,2760,1804,1746,1850,1762
G0025386,pothole,3680,2760,1764,1676,1800,1692
G0025386,pothole,3680,2760,1830,1670,1856,1688
G0025386,pothole,3680,2760,2846,1640,2928,1664
G0025386,pothole,3680,2760,1508,1946,1612,1988
G0025386,pothole,3680,2760,1824,1540,1868,1554
G0025386,pothole,3680,2760,2014,1522,2078,1534
G0025386,pothole,3680,2760,2240,1832,2304,1856
G0025386,pothole,3680,2760,1804,1746,1850,1762
G0025386,pothole,3680,2760,1764,1676,1800,1692
G0025386,pothole,3680,2760,1830,1670,1856,1688
G0025387,pothole,3680,2760,2074,1578,2166,1598
G0025387,pothole,3680,2760,1788,1616,1856,1632
G0025387,pothole,3680,2760,1712,1650,1752,1666
G0025387,pothole,3680,2760,2074,1578,2166,1598
G0025387,pothole,3680,2760,1788,1616,1856,1632
G0025387,pothole,3680,2760,1712,1650,1752,1666
G0025388,pothole,3680,2760,2172,1718,2336,1768
G0025388,pothole,3680,2760,1626,1820,1768,1864
G0025388,pothole,3680,2760,1424,1950,1510,1994
G0025388,pothole,3680,2760,2172,1718,2336,1768
G0025388,pothole,3680,2760,1626,1820,1768,1864
G0025388,pothole,3680,2760,1424,1950,1510,1994
G0025389,pothole,3680,2760,1612,1844,1696,1868
G0025389,pothole,3680,2760,2580,1598,2630,1612
G0025389,pothole,3680,2760,1764,1584,1804,1594
G0025389,pothole,3680,2760,1612,1844,1696,1868
G0025389,pothole,3680,2760,2580,1598,2630,1612
G0025389,pothole,3680,2760,1764,1584,1804,1594
G0025409,pothole,3680,2760,1026,1742,1144,1774
G0025409,pothole,3680,2760,2406,1560,2460,1576
G0025409,pothole,3680,2760,1026,1742,1144,1774
G0025409,pothole,3680,2760,2406,1560,2460,1576
G0025410,pothole,3680,2760,1790,1618,1854,1636
G0025410,pothole,3680,2760,70,1874,228,1912
G0025410,pothole,3680,2760,1790,1618,1854,1636
G0025410,pothole,3680,2760,70,1874,228,1912
G0025660,pothole,3680,2760,2256,1718,2412,1790
G0025660,pothole,3680,2760,2680,1664,2826,1704
G0025660,pothole,3680,2760,2256,1612,2426,1670
G0025660,pothole,3680,2760,2442,1728,2524,1758
G0025660,pothole,3680,2760,2256,1718,2412,1790
G0025660,pothole,3680,2760,2680,1664,2826,1704
G0025660,pothole,3680,2760,2256,1612,2426,1670
G0025660,pothole,3680,2760,2442,1728,2524,1758
G0025665,pothole,3680,2760,3036,1758,3244,1856
G0025665,pothole,3680,2760,2190,1688,2396,1744
G0025665,pothole,3680,2760,2370,1640,2428,1666
G0025665,pothole,3680,2760,2590,1732,2666,1754
G0025665,pothole,3680,2760,3036,1758,3244,1856
G0025665,pothole,3680,2760,2190,1688,2396,1744
G0025665,pothole,3680,2760,2370,1640,2428,1666
G0025665,pothole,3680,2760,2590,1732,2666,1754
G0025824,pothole,3680,2760,2586,1784,2736,1826
G0025824,pothole,3680,2760,2586,1784,2736,1826
G0025836,pothole,3680,2760,2342,1672,2454,1708
G0025836,pothole,3680,2760,2198,1584,2300,1602
G0025836,pothole,3680,2760,2136,1540,2182,1552
G0025836,pothole,3680,2760,2238,1542,2274,1550
G0025836,pothole,3680,2760,2342,1672,2454,1708
G0025836,pothole,3680,2760,2198,1584,2300,1602
G0025836,pothole,3680,2760,2136,1540,2182,1552
G0025836,pothole,3680,2760,2238,1542,2274,1550
G0026517,pothole,3680,2760,3208,1614,3302,1634
G0026517,pothole,3680,2760,2826,1494,2888,1508
G0026517,pothole,3680,2760,3208,1614,3302,1634
G0026517,pothole,3680,2760,2826,1494,2888,1508
G0026518,pothole,3680,2760,3124,1702,3246,1734
G0026518,pothole,3680,2760,2514,1528,2592,1548
G0026518,pothole,3680,2760,3124,1702,3246,1734
G0026518,pothole,3680,2760,2514,1528,2592,1548
G0026951,pothole,3680,2760,830,1720,968,1756
G0026951,pothole,3680,2760,830,1720,968,1756
G0026952,pothole,3680,2760,830,1760,994,1800
G0026952,pothole,3680,2760,830,1760,994,1800
G0026953,pothole,3680,2760,998,1780,1190,1836
G0026953,pothole,3680,2760,998,1780,1190,1836
G0026954,pothole,3680,2760,1206,1818,1430,1884
G0026954,pothole,3680,2760,1206,1818,1430,1884
G0026955,pothole,3680,2760,1454,1850,1726,1942
G0026955,pothole,3680,2760,1454,1850,1726,1942
G0027030,pothole,3680,2760,1348,1238,1408,1250
G0027031,pothole,3680,2760,1248,1328,1318,1338
G0027031,pothole,3680,2760,1240,1240,1310,1254
G0027033,pothole,3680,2760,64,1644,352,1728
G0027033,pothole,3680,2760,816,1302,940,1320
G0027034,pothole,3680,2760,334,1376,520,1410
G0027047,pothole,3680,2760,2060,1570,2182,1594
G0027047,pothole,3680,2760,2060,1570,2182,1594
G0027048,pothole,3680,2760,2140,1630,2312,1678
G0027048,pothole,3680,2760,2140,1630,2312,1678
G0027049,pothole,3680,2760,2308,1784,2596,1898
G0027049,pothole,3680,2760,2308,1784,2596,1898
G0027225,pothole,3680,2760,1652,1566,1950,1646
G0027225,pothole,3680,2760,2806,1466,3032,1518
G0027225,pothole,3680,2760,2832,1280,2952,1300
G0027225,pothole,3680,2760,3078,1270,3256,1296
G0027226,pothole,3680,2760,3064,1612,3384,1702
G0027226,pothole,3680,2760,2822,1496,2982,1526
G0027226,pothole,3680,2760,2886,1308,3018,1338
G0027226,pothole,3680,2760,3108,1290,3340,1324
G0027269,pothole,3680,2760,2774,1534,2854,1550
G0027269,pothole,3680,2760,1864,1572,1940,1590
G0027269,pothole,3680,2760,1990,1546,2088,1562
G0027269,pothole,3680,2760,2276,1538,2376,1550
G0027269,pothole,3680,2760,2412,1528,2488,1542
G0027269,pothole,3680,2760,2374,1524,2406,1538
G0027269,pothole,3680,2760,2222,1614,2274,1628
G0027269,pothole,3680,2760,2182,1592,2236,1618
G0027269,pothole,3680,2760,1988,1544,2086,1564
G0027269,pothole,3680,2760,1870,1576,1938,1592
G0027269,pothole,3680,2760,1970,1598,2016,1608
G0027269,pothole,3680,2760,2774,1534,2854,1550
G0027269,pothole,3680,2760,1864,1572,1940,1590
G0027269,pothole,3680,2760,1990,1546,2088,1562
G0027269,pothole,3680,2760,2276,1538,2376,1550
G0027269,pothole,3680,2760,2412,1528,2488,1542
G0027269,pothole,3680,2760,2374,1524,2406,1538
G0027269,pothole,3680,2760,2222,1614,2274,1628
G0027269,pothole,3680,2760,2182,1592,2236,1618
G0027269,pothole,3680,2760,1988,1544,2086,1564
G0027269,pothole,3680,2760,1870,1576,1938,1592
G0027269,pothole,3680,2760,1970,1598,2016,1608
G0027270,pothole,3680,2760,3166,1598,3254,1620
G0027270,pothole,3680,2760,2620,1574,2740,1598
G0027270,pothole,3680,2760,2558,1572,2616,1584
G0027270,pothole,3680,2760,2446,1588,2590,1610
G0027270,pothole,3680,2760,2048,1586,2176,1616
G0027270,pothole,3680,2760,1882,1642,1988,1656
G0027270,pothole,3680,2760,2026,1682,2112,1702
G0027270,pothole,3680,2760,2348,1708,2438,1744
G0027270,pothole,3680,2760,2432,1744,2522,1774
G0027270,pothole,3680,2760,2246,1664,2308,1678
G0027270,pothole,3680,2760,3166,1598,3254,1620
G0027270,pothole,3680,2760,2620,1574,2740,1598
G0027270,pothole,3680,2760,2558,1572,2616,1584
G0027270,pothole,3680,2760,2446,1588,2590,1610
G0027270,pothole,3680,2760,2048,1586,2176,1616
G0027270,pothole,3680,2760,1882,1642,1988,1656
G0027270,pothole,3680,2760,2026,1682,2112,1702
G0027270,pothole,3680,2760,2348,1708,2438,1744
G0027270,pothole,3680,2760,2432,1744,2522,1774
G0027270,pothole,3680,2760,2246,1664,2308,1678
G0027271,pothole,3680,2760,2116,1880,2242,1924
G0027271,pothole,3680,2760,2488,1852,2604,1888
G0027271,pothole,3680,2760,2814,1972,2906,2012
G0027271,pothole,3680,2760,1876,1758,2032,1802
G0027271,pothole,3680,2760,2126,1666,2312,1712
G0027271,pothole,3680,2760,2730,1674,2932,1724
G0027271,pothole,3680,2760,2852,1644,2934,1664
G0027271,pothole,3680,2760,2972,1656,3144,1696
G0027271,pothole,3680,2760,2116,1880,2242,1924
G0027271,pothole,3680,2760,2488,1852,2604,1888
G0027271,pothole,3680,2760,2814,1972,2906,2012
G0027271,pothole,3680,2760,1876,1758,2032,1802
G0027271,pothole,3680,2760,2126,1666,2312,1712
G0027271,pothole,3680,2760,2730,1674,2932,1724
G0027271,pothole,3680,2760,2852,1644,2934,1664
G0027271,pothole,3680,2760,2972,1656,3144,1696
G0027278,pothole,3680,2760,1850,1556,1940,1580
G0027278,pothole,3680,2760,2156,1506,2236,1520
G0027278,pothole,3680,2760,2104,1564,2130,1574
G0027278,pothole,3680,2760,1850,1556,1940,1580
G0027278,pothole,3680,2760,2156,1506,2236,1520
G0027278,pothole,3680,2760,2104,1564,2130,1574
G0027280,pothole,3680,2760,2272,1678,2322,1698
G0027280,pothole,3680,2760,1814,1634,1962,1666
G0027280,pothole,3680,2760,2280,1538,2394,1554
G0027280,pothole,3680,2760,2182,1510,2220,1526
G0027280,pothole,3680,2760,2034,1522,2096,1536
G0027280,pothole,3680,2760,2272,1678,2322,1698
G0027280,pothole,3680,2760,1814,1634,1962,1666
G0027280,pothole,3680,2760,2280,1538,2394,1554
G0027280,pothole,3680,2760,2182,1510,2220,1526
